datetime,Battery_0 (kW)
2024-01-01T00:00:00Z,-0.006788888888888889
2024-01-01T00:15:00Z,-0.007062222222222222
2024-01-01T00:30:00Z,-0.006962138084632517
2024-01-01T00:45:00Z,-0.007082222222222222
2024-01-01T01:00:00Z,-0.007122222222222222
2024-01-01T01:15:00Z,-0.007193333333333334
2024-01-01T01:30:00Z,-0.0067533333333333325
2024-01-01T01:45:00Z,-0.006864444444444445
2024-01-01T02:00:00Z,-0.006915555555555556
2024-01-01T02:15:00Z,-0.006713333333333333
2024-01-01T02:30:00Z,-0.006734966592427618
2024-01-01T02:45:00Z,-0.0064466666666666665
2024-01-01T03:00:00Z,-0.006273333333333333
2024-01-01T03:15:00Z,-0.006391111111111111
2024-01-01T03:30:00Z,-0.006355555555555555
2024-01-01T03:45:00Z,-0.006344444444444444
2024-01-01T04:00:00Z,-0.0066
2024-01-01T04:15:00Z,-0.0064466666666666665
2024-01-01T04:30:00Z,-0.006237777777777778
2024-01-01T04:45:00Z,-0.006
2024-01-01T05:00:00Z,-0.006257777777777778
2024-01-01T05:15:00Z,-0.006191111111111111
2024-01-01T05:30:00Z,-0.005984444444444445
2024-01-01T05:45:00Z,-0.0057666666666666665
2024-01-01T06:00:00Z,-0.0061244444444444445
2024-01-01T06:15:00Z,-0.006086666666666667
2024-01-01T06:30:00Z,-0.006295555555555556
2024-01-01T06:45:00Z,-0.006613333333333333
2024-01-01T07:00:00Z,-0.006217777777777778
2024-01-01T07:15:00Z,-0.006057777777777778
2024-01-01T07:30:00Z,-0.005505567928730512
2024-01-01T07:45:00Z,-0.005496674057649668
2024-01-01T08:00:00Z,-0.005233333333333334
2024-01-01T08:15:00Z,-0.005178173719376392
2024-01-01T08:30:00Z,-0.006308888888888889
2024-01-01T08:45:00Z,-0.007075388026607538
2024-01-01T09:00:00Z,-0.014626666666666666
2024-01-01T09:15:00Z,-0.031182222222222222
2024-01-01T09:30:00Z,-0.07511804008908686
2024-01-01T09:45:00Z,-0.09936666666666666
2024-01-01T10:00:00Z,-0.12584444444444445
2024-01-01T10:15:00Z,-0.2081977777777778
2024-01-01T10:30:00Z,-0.3558466666666667
2024-01-01T10:45:00Z,-0.33796666666666664
2024-01-01T11:00:00Z,-0.2976177777777778
2024-01-01T11:15:00Z,-0.2609222222222222
2024-01-01T11:30:00Z,-0.26367333333333337
2024-01-01T11:45:00Z,-0.24597999999999998
2024-01-01T12:00:00Z,-0.27186
2024-01-01T12:15:00Z,-0.2722488888888889
2024-01-01T12:30:00Z,-0.23630222222222222
