datetime,Battery_0 (kW)
2024-01-01T00:00:00Z,0.0
2024-01-01T00:15:00Z,0.0
2024-01-01T00:30:00Z,0.0
2024-01-01T00:45:00Z,0.0
2024-01-01T01:00:00Z,0.0
2024-01-01T01:15:00Z,0.0
2024-01-01T01:30:00Z,0.0
2024-01-01T01:45:00Z,0.0
2024-01-01T02:00:00Z,0.0
2024-01-01T02:15:00Z,0.0
2024-01-01T02:30:00Z,0.0
2024-01-01T02:45:00Z,0.0
2024-01-01T03:00:00Z,0.0
2024-01-01T03:15:00Z,0.0
2024-01-01T03:30:00Z,0.0
2024-01-01T03:45:00Z,0.0
2024-01-01T04:00:00Z,0.0
2024-01-01T04:15:00Z,0.0
2024-01-01T04:30:00Z,0.0
2024-01-01T04:45:00Z,0.0
2024-01-01T05:00:00Z,0.0
2024-01-01T05:15:00Z,0.0
2024-01-01T05:30:00Z,0.0
2024-01-01T05:45:00Z,0.0
2024-01-01T06:00:00Z,0.0
2024-01-01T06:15:00Z,0.0
2024-01-01T06:30:00Z,0.0
2024-01-01T06:45:00Z,0.0
2024-01-01T07:00:00Z,0.0
2024-01-01T07:15:00Z,0.0
2024-01-01T07:30:00Z,0.0
2024-01-01T07:45:00Z,0.0
2024-01-01T08:00:00Z,0.0
2024-01-01T08:15:00Z,0.0
2024-01-01T08:30:00Z,0.0
2024-01-01T08:45:00Z,0.0
2024-01-01T09:00:00Z,-5.555555555555555e-05
2024-01-01T09:15:00Z,-0.014766666666666668
2024-01-01T09:30:00Z,-0.05358222222222222
2024-01-01T09:45:00Z,-0.07420222222222222
2024-01-01T10:00:00Z,-0.09686666666666666
2024-01-01T10:15:00Z,-0.15789111111111112
2024-01-01T10:30:00Z,-0.2588177777777778
2024-01-01T10:45:00Z,-0.24571777777777776
2024-01-01T11:00:00Z,-0.22054222222222222
2024-01-01T11:15:00Z,-0.1889222222222222
2024-01-01T11:30:00Z,-0.1903711111111111
2024-01-01T11:45:00Z,-0.17609777777777777
2024-01-01T12:00:00Z,-0.1972511111111111
2024-01-01T12:15:00Z,-0.1979488888888889
2024-01-01T12:30:00Z,-0.16862444444444444
2024-01-01T12:45:00Z,-0.18598222222222222
2024-01-01T13:00:00Z,-0.11609777777777777
2024-01-01T13:15:00Z,-0.07068888888888888
2024-01-01T13:30:00Z,-0.10502
2024-01-01T13:45:00Z,-0.07967555555555556
2024-01-01T14:00:00Z,-0.038024444444444444
2024-01-01T14:15:00Z,-0.020597777777777777
2024-01-01T14:30:00Z,-0.0044444444444444444
2024-01-01T14:45:00Z,0.027193333333333333
2024-01-01T15:00:00Z,0.05085555555555556
2024-01-01T15:15:00Z,0.05787777777777778
2024-01-01T15:30:00Z,0.06335555555555555
2024-01-01T15:45:00Z,0.06297777777777777
2024-01-01T16:00:00Z,0.05773333333333333
2024-01-01T16:15:00Z,0.06268888888888889
2024-01-01T16:30:00Z,0.06304444444444444
2024-01-01T16:45:00Z,0.0616
2024-01-01T17:00:00Z,0.0613
2024-01-01T17:15:00Z,0.06308888888888889
2024-01-01T17:30:00Z,0.06214444444444445
2024-01-01T17:45:00Z,0.06446666666666667
2024-01-01T18:00:00Z,0.0643
2024-01-01T18:15:00Z,0.06532222222222223
2024-01-01T18:30:00Z,0.06409999999999999
2024-01-01T18:45:00Z,0.06383333333333334
2024-01-01T19:00:00Z,0.0642888888888889
2024-01-01T19:15:00Z,0.064
2024-01-01T19:30:00Z,0.06262222222222222
2024-01-01T19:45:00Z,0.06291111111111111
2024-01-01T20:00:00Z,0.06493333333333334
2024-01-01T20:15:00Z,0.06375555555555555
2024-01-01T20:30:00Z,0.06287777777777778
2024-01-01T20:45:00Z,0.06356666666666667
2024-01-01T21:00:00Z,0.06001111111111111
2024-01-01T21:15:00Z,0.060333333333333336
2024-01-01T21:30:00Z,0.06037777777777778
2024-01-01T21:45:00Z,0.05945555555555555
2024-01-01T22:00:00Z,0.06044444444444444
2024-01-01T22:15:00Z,0.06374444444444445
2024-01-01T22:30:00Z,0.06062222222222222
2024-01-01T22:45:00Z,0.06235555555555555
2024-01-01T23:00:00Z,0.06181111111111111
2024-01-01T23:15:00Z,0.05743333333333333
2024-01-01T23:30:00Z,0.05736666666666667
2024-01-01T23:45:00Z,0.057855555555555556
2024-01-02T00:00:00Z,0.05948888888888889
2024-01-02T00:15:00Z,0.06027777777777778
2024-01-02T00:30:00Z,0.06066666666666667
2024-01-02T00:45:00Z,0.06078888888888889
2024-01-02T01:00:00Z,0.060088888888888886
2024-01-02T01:15:00Z,0.05945555555555555
2024-01-02T01:30:00Z,0.059222222222222225
2024-01-02T01:45:00Z,0.05843333333333333
2024-01-02T02:00:00Z,0.0575
2024-01-02T02:15:00Z,0.05924444444444445
2024-01-02T02:30:00Z,0.05954444444444444
2024-01-02T02:45:00Z,0.060455555555555554
2024-01-02T03:00:00Z,0.0605
2024-01-02T03:15:00Z,0.06046666666666667
2024-01-02T03:30:00Z,0.0598
2024-01-02T03:45:00Z,0.058666666666666666
2024-01-02T04:00:00Z,0.0575629290617849
2024-01-02T04:15:00Z,0.060399999999999995
2024-01-02T04:30:00Z,0.05686666666666667
2024-01-02T04:45:00Z,0.0606
2024-01-02T05:00:00Z,0.05538888888888888
2024-01-02T05:15:00Z,0.06136666666666667
2024-01-02T05:30:00Z,0.06295555555555556
2024-01-02T05:45:00Z,0.06088888888888889
2024-01-02T06:00:00Z,0.06091111111111111
2024-01-02T06:15:00Z,0.05721111111111111
2024-01-02T06:30:00Z,0.05876666666666667
2024-01-02T06:45:00Z,0.06071111111111111
2024-01-02T07:00:00Z,0.06343333333333333
2024-01-02T07:15:00Z,0.06293333333333333
2024-01-02T07:30:00Z,0.06303333333333333
2024-01-02T07:45:00Z,0.060899999999999996
2024-01-02T08:00:00Z,0.06291111111111111
2024-01-02T08:15:00Z,0.05853333333333333
2024-01-02T08:30:00Z,0.06071111111111111
2024-01-02T08:45:00Z,0.05575555555555555
2024-01-02T09:00:00Z,0.01538888888888889
2024-01-02T09:15:00Z,0.0
2024-01-02T09:30:00Z,0.0
2024-01-02T09:45:00Z,0.0
2024-01-02T10:00:00Z,0.0
2024-01-02T10:15:00Z,0.0
2024-01-02T10:30:00Z,0.0
2024-01-02T10:45:00Z,0.0
2024-01-02T11:00:00Z,0.0
2024-01-02T11:15:00Z,0.0
2024-01-02T11:30:00Z,0.0
2024-01-02T11:45:00Z,0.0
2024-01-02T12:00:00Z,0.0
2024-01-02T12:15:00Z,0.0
2024-01-02T12:30:00Z,0.0
2024-01-02T12:45:00Z,-0.03588444444444445
2024-01-02T13:00:00Z,-0.010088888888888889
2024-01-02T13:15:00Z,0.0
2024-01-02T13:30:00Z,0.0
2024-01-02T13:45:00Z,0.0
2024-01-02T14:00:00Z,0.0
2024-01-02T14:15:00Z,0.0
2024-01-02T14:30:00Z,0.0
2024-01-02T14:45:00Z,0.045
2024-01-02T15:00:00Z,0.045
2024-01-02T15:15:00Z,0.045
2024-01-02T15:30:00Z,
2024-01-03T07:45:00Z,0.04503472222222222
2024-01-03T08:00:00Z,0.04507777777777778
2024-01-03T08:15:00Z,0.04513333333333333
2024-01-03T08:30:00Z,0.04513333333333333
2024-01-03T08:45:00Z,0.04512222222222222
2024-01-03T09:00:00Z,0.04503333333333333
2024-01-03T09:15:00Z,0.04505555555555556
2024-01-03T09:30:00Z,0.04508888888888889
2024-01-03T09:45:00Z,0.04505777777777778
2024-01-03T10:00:00Z,0.04501777777777778
2024-01-03T10:15:00Z,0.04502444444444444
2024-01-03T10:30:00Z,0.044844444444444444
2024-01-03T10:45:00Z,0.04419555555555556
2024-01-03T11:00:00Z,0.04368444444444444
2024-01-03T11:15:00Z,-0.2210311111111111
2024-01-03T11:30:00Z,-0.21507111111111113
2024-01-03T11:45:00Z,-0.2157488888888889
2024-01-03T12:00:00Z,-0.21538666666666664
2024-01-03T12:15:00Z,-0.2162511111111111
2024-01-03T12:30:00Z,-0.21472222222222223
2024-01-03T12:45:00Z,-0.21451333333333333
2024-01-03T13:00:00Z,-0.23828666666666667
