datetime,Battery_0 (kW)
2024-04-08T15:00:00Z,2.262713333333333
2024-04-08T15:15:00Z,0.03004
2024-04-08T15:30:00Z,2.404741418764302
2024-04-08T15:45:00Z,1.9056659142212191
2024-04-08T16:00:00Z,0.43677777777777776
2024-04-08T16:15:00Z,3.474467849223947
2024-04-08T16:30:00Z,3.753510022271715
2024-04-08T16:45:00Z,2.0076444444444443
2024-04-08T17:00:00Z,3.2147666666666668
2024-04-08T17:15:00Z,-1.23112
2024-04-08T17:30:00Z,-2.711526666666667
2024-04-08T17:45:00Z,1.6384133333333335
2024-04-08T18:00:00Z,1.557431111111111
2024-04-08T18:15:00Z,3.5642288888888887
2024-04-08T18:30:00Z,1.8032911111111112
2024-04-08T18:45:00Z,2.0886772009029344
2024-04-08T19:00:00Z,-1.671062639821029
2024-04-08T19:15:00Z,0.7196177777777778
2024-04-08T19:30:00Z,-0.2552844444444444
2024-04-08T19:45:00Z,2.9173377777777776
2024-04-08T20:00:00Z,1.1611577777777777
2024-04-08T20:15:00Z,2.5421555555555555
2024-04-08T20:30:00Z,-0.2962027649769585
2024-04-08T20:45:00Z,-0.4834044444444444
2024-04-08T21:00:00Z,-2.8338248337028826
2024-04-08T21:15:00Z,2.1494855233853007
2024-04-08T21:30:00Z,2.2294222222222224
2024-04-08T21:45:00Z,-1.2037200000000001
2024-04-08T22:00:00Z,1.083235474006116
2024-04-08T22:15:00Z,-2.4397090909090906
2024-04-08T22:30:00Z,-1.0748866666666668
2024-04-08T22:45:00Z,-2.9643711111111113
2024-04-08T23:00:00Z,-0.3811822222222222
2024-04-08T23:15:00Z,-2.5588177777777776
2024-04-08T23:30:00Z,-1.2415333333333334
2024-04-08T23:45:00Z,2.2464654788418708
2024-04-09T00:00:00Z,0.2510133333333333
2024-04-09T00:15:00Z,0.4684933333333333
2024-04-09T00:30:00Z,1.54274
2024-04-09T00:45:00Z,3.95646
2024-04-09T01:00:00Z,2.9087355555555554
2024-04-09T01:15:00Z,1.0130466666666667
2024-04-09T01:30:00Z,-1.1239799554565701
2024-04-09T01:45:00Z,1.73254
2024-04-09T02:00:00Z,-1.8092266666666668
2024-04-09T02:15:00Z,3.8539244444444445
2024-04-09T02:30:00Z,-2.8962044444444444
2024-04-09T02:45:00Z,3.0916466666666667
2024-04-09T03:00:00Z,-2.4848953229398663
2024-04-09T03:15:00Z,3.8874
2024-04-09T03:30:00Z,-0.01204888888888889
2024-04-09T03:45:00Z,2.579948888888889
2024-04-09T04:00:00Z,-0.98598
2024-04-09T04:15:00Z,0.04693555555555555
2024-04-09T04:30:00Z,-2.9472844444444446
2024-04-09T04:45:00Z,1.8819532293986638
2024-04-09T05:00:00Z,1.1108663101604277
2024-04-09T05:15:00Z,0.64628285077951
2024-04-09T05:30:00Z,3.5591399999999997
2024-04-09T05:45:00Z,2.411942222222222
2024-04-09T06:00:00Z,-1.716371111111111
2024-04-09T06:15:00Z,1.6939198218262808
2024-04-09T06:30:00Z,0.0010400000000000001
2024-04-09T06:45:00Z,-0.000267260579064588
2024-04-09T07:00:00Z,-0.005224444444444444
2024-04-09T07:15:00Z,-0.05858222222222222
2024-04-09T07:30:00Z,-0.16464444444444445
2024-04-09T07:45:00Z,-0.18864444444444445
2024-04-09T08:00:00Z,-0.22014699331848553
2024-04-09T08:15:00Z,-1.7139844444444445
2024-04-09T08:30:00Z,-2.999335555555555
2024-04-09T08:45:00Z,-2.9995866666666666
2024-04-09T09:00:00Z,-2.9996466666666666
2024-04-09T09:15:00Z,-2.9994133333333335
2024-04-09T09:30:00Z,-2.9993719376391983
2024-04-09T09:45:00Z,-2.9992933333333336
2024-04-09T10:00:00Z,-2.99954
2024-04-09T10:15:00Z,-2.9996799999999997
2024-04-09T10:30:00Z,-2.9997533333333335
2024-04-09T10:45:00Z,-3.0002155555555556
2024-04-09T11:00:00Z,-2.999488888888889
2024-04-09T11:15:00Z,-2.9990844444444447
2024-04-09T11:30:00Z,-2.9990577777777774
2024-04-09T11:45:00Z,-2.9995946547884187
2024-04-09T12:00:00Z,-2.99948
2024-04-09T12:15:00Z,-2.999588888888889
2024-04-09T12:30:00Z,-2.9995595567867035
