datetime,Battery_0 (kW)
2024-04-08T15:00:00Z,-0.02406222222222222
2024-04-08T15:15:00Z,-0.020571111111111113
2024-04-08T15:30:00Z,-0.015675555555555557
2024-04-08T15:45:00Z,-0.020713333333333334
2024-04-08T16:00:00Z,-0.01466
2024-04-08T16:15:00Z,0.2621688888888889
2024-04-08T16:30:00Z,0.5730044444444444
2024-04-08T16:45:00Z,0.4095933333333333
2024-04-08T17:00:00Z,2.07874
2024-04-08T17:15:00Z,1.6771266666666669
2024-04-08T17:30:00Z,1.2497866666666666
2024-04-08T17:45:00Z,2.2952466666666664
2024-04-08T18:00:00Z,0.6705733333333334
2024-04-08T18:15:00Z,0.8524866666666667
2024-04-08T18:30:00Z,0.5522755555555555
2024-04-08T18:45:00Z,-0.018162222222222222
2024-04-08T19:00:00Z,-0.013793333333333333
2024-04-08T19:15:00Z,-0.008055555555555555
2024-04-08T19:30:00Z,-0.007831111111111112
2024-04-08T19:45:00Z,-0.007653333333333333
2024-04-08T20:00:00Z,-0.007997777777777777
2024-04-08T20:15:00Z,-0.008022222222222222
2024-04-08T20:30:00Z,-0.007586666666666667
2024-04-08T20:45:00Z,-0.007273333333333333
2024-04-08T21:00:00Z,-0.0074244444444444445
2024-04-08T21:15:00Z,-0.007542222222222223
2024-04-08T21:30:00Z,-0.007171111111111112
2024-04-08T21:45:00Z,-0.0073
2024-04-08T22:00:00Z,-0.0071177777777777776
2024-04-08T22:15:00Z,-0.007275555555555556
2024-04-08T22:30:00Z,-0.007326666666666667
2024-04-08T22:45:00Z,-0.00871111111111111
2024-04-08T23:00:00Z,-0.006977777777777778
2024-04-08T23:15:00Z,-0.007371111111111111
2024-04-08T23:30:00Z,-0.0071600000000000006
2024-04-08T23:45:00Z,-0.008913333333333334
2024-04-09T00:00:00Z,-0.008564444444444444
2024-04-09T00:15:00Z,-0.0067977777777777785
2024-04-09T00:30:00Z,-0.00684888888888889
2024-04-09T00:45:00Z,-0.007146666666666667
2024-04-09T01:00:00Z,-0.007388888888888889
2024-04-09T01:15:00Z,-0.007228888888888889
2024-04-09T01:30:00Z,-0.006622222222222222
2024-04-09T01:45:00Z,-0.006695555555555556
2024-04-09T02:00:00Z,-0.007486666666666667
2024-04-09T02:15:00Z,-0.007811111111111111
2024-04-09T02:30:00Z,-0.0077533333333333326
2024-04-09T02:45:00Z,-0.0067955555555555556
2024-04-09T03:00:00Z,-0.006493333333333334
2024-04-09T03:15:00Z,-0.007505694760820045
2024-04-09T03:30:00Z,-0.008573333333333334
2024-04-09T03:45:00Z,-0.008046666666666667
2024-04-09T04:00:00Z,-0.006944444444444445
2024-04-09T04:15:00Z,-0.0083
2024-04-09T04:30:00Z,-0.007175555555555556
2024-04-09T04:45:00Z,-0.007584444444444444
2024-04-09T05:00:00Z,-0.0072197802197802195
2024-04-09T05:15:00Z,-0.007606666666666666
2024-04-09T05:30:00Z,-0.007571111111111111
2024-04-09T05:45:00Z,-0.00738
2024-04-09T06:00:00Z,-0.007591111111111111
2024-04-09T06:15:00Z,-0.007675555555555555
2024-04-09T06:30:00Z,-0.007493333333333333
2024-04-09T06:45:00Z,-0.007628888888888888
2024-04-09T07:00:00Z,-0.0077555555555555555
2024-04-09T07:15:00Z,-0.008195555555555557
2024-04-09T07:30:00Z,-0.04407111111111111
2024-04-09T07:45:00Z,-0.08526444444444445
2024-04-09T08:00:00Z,-0.0814
2024-04-09T08:15:00Z,-0.027371111111111113
2024-04-09T08:30:00Z,-0.017026666666666666
2024-04-09T08:45:00Z,-0.12255333333333333
2024-04-09T09:00:00Z,-0.3938111111111111
2024-04-09T09:15:00Z,-0.36911555555555553
2024-04-09T09:30:00Z,-0.4290111111111111
2024-04-09T09:45:00Z,-0.46104454342984413
2024-04-09T10:00:00Z,-0.28223777777777775
2024-04-09T10:15:00Z,-0.04905555555555556
2024-04-09T10:30:00Z,-0.14287555555555556
2024-04-09T10:45:00Z,-0.019988888888888886
2024-04-09T11:00:00Z,-0.09786
2024-04-09T11:15:00Z,-0.34130666666666665
2024-04-09T11:30:00Z,-0.3355111111111111
2024-04-09T11:45:00Z,0.006677777777777778
2024-04-09T12:00:00Z,-0.6504022222222222
2024-04-09T12:15:00Z,-0.6650133333333333
2024-04-09T12:30:00Z,-0.5418677494199536
2024-04-09T12:45:00Z,-0.5838255033557046
2024-04-09T13:00:00Z,-0.40022
2024-04-09T13:15:00Z,-1.0194733333333335
2024-04-09T13:30:00Z,-1.4390422222222223
2024-04-09T13:45:00Z,-1.4038444444444445
2024-04-09T14:00:00Z,-1.58282
2024-04-09T14:15:00Z,-1.3848466666666666
2024-04-09T14:30:00Z,-0.13338444444444444
2024-04-09T14:45:00Z,-1.43896
2024-04-09T15:00:00Z,0.4982533333333333
2024-04-09T15:15:00Z,1.6327222222222222
2024-04-09T15:30:00Z,0.4282266666666667
2024-04-09T15:45:00Z,-0.031191111111111114
2024-04-09T16:00:00Z,0.13494
2024-04-09T16:15:00Z,0.10217777777777778
2024-04-09T16:30:00Z,-0.02326222222222222
2024-04-09T16:45:00Z,0.01982888888888889
2024-04-09T17:00:00Z,0.09017333333333333
2024-04-09T17:15:00Z,0.25265777777777776
2024-04-09T17:30:00Z,0.2932288888888889
2024-04-09T17:45:00Z,0.2978222222222222
2024-04-09T18:00:00Z,0.3483088888888889
2024-04-09T18:15:00Z,0.6882755555555555
2024-04-09T18:30:00Z,0.4904222222222222
2024-04-09T18:45:00Z,0.46364666666666665
2024-04-09T19:00:00Z,0.45100888888888885
2024-04-09T19:15:00Z,0.4309266666666667
2024-04-09T19:30:00Z,0.4593111111111111
2024-04-09T19:45:00Z,0.32572666666666666
2024-04-09T20:00:00Z,0.3096022222222222
2024-04-09T20:15:00Z,0.29608
2024-04-09T20:30:00Z,0.2927711111111111
2024-04-09T20:45:00Z,0.28926444444444444
2024-04-09T21:00:00Z,2.260588888888889
2024-04-09T21:15:00Z,-0.008771111111111111
2024-04-09T21:30:00Z,-0.009464444444444444
2024-04-09T21:45:00Z,-0.007695555555555556
2024-04-09T22:00:00Z,-0.008555555555555556
2024-04-09T22:15:00Z,-0.0077977777777777785
2024-04-09T22:30:00Z,-0.007297777777777778
2024-04-09T22:45:00Z,-0.006971111111111111
2024-04-09T23:00:00Z,-0.006497777777777778
2024-04-09T23:15:00Z,-0.005648888888888889
2024-04-09T23:30:00Z,-0.005757777777777778
2024-04-09T23:45:00Z,-0.006368888888888889
2024-04-10T00:00:00Z,-0.007284444444444444
2024-04-10T00:15:00Z,-0.006413333333333333
2024-04-10T00:30:00Z,-0.007128888888888889
2024-04-10T00:45:00Z,-0.006288888888888889
2024-04-10T01:00:00Z,-0.005651111111111111
2024-04-10T01:15:00Z,-0.005548888888888889
2024-04-10T01:30:00Z,-0.005842222222222223
2024-04-10T01:45:00Z,-0.005646666666666666
2024-04-10T02:00:00Z,-0.006302222222222222
2024-04-10T02:15:00Z,-0.0065
2024-04-10T02:30:00Z,-0.005288888888888889
2024-04-10T02:45:00Z,-0.004762222222222222
2024-04-10T03:00:00Z,-0.005208888888888889
2024-04-10T03:15:00Z,-0.0057448275862068965
2024-04-10T03:30:00Z,-0.0057955555555555555
2024-04-10T03:45:00Z,-0.006342222222222222
2024-04-10T04:00:00Z,-0.007315555555555555
2024-04-10T04:15:00Z,-0.006684444444444445
2024-04-10T04:30:00Z,-0.006606666666666666
2024-04-10T04:45:00Z,-0.00626
2024-04-10T05:00:00Z,-0.0067488888888888885
2024-04-10T05:15:00Z,-0.006548888888888889
2024-04-10T05:30:00Z,-0.006593333333333334
2024-04-10T05:45:00Z,-0.00692
2024-04-10T06:00:00Z,-0.006719999999999999
2024-04-10T06:15:00Z,-0.006744444444444444
2024-04-10T06:30:00Z,-0.006917777777777777
2024-04-10T06:45:00Z,-0.011626666666666667
2024-04-10T07:00:00Z,-0.012097777777777777
2024-04-10T07:15:00Z,-0.05811555555555555
2024-04-10T07:30:00Z,-0.1650177777777778
2024-04-10T07:45:00Z,-0.21798222222222222
2024-04-10T08:00:00Z,-0.19038
2024-04-10T08:15:00Z,-0.2600911111111111
2024-04-10T08:30:00Z,-0.3317466666666667
2024-04-10T08:45:00Z,-0.3862333333333334
2024-04-10T09:00:00Z,-0.47590444444444446
2024-04-10T09:15:00Z,-0.5912177777777777
2024-04-10T09:30:00Z,-0.6276666666666666
2024-04-10T09:45:00Z,-0.6560066666666666
2024-04-10T10:00:00Z,-0.7516111111111111
2024-04-10T10:15:00Z,-0.8029066666666667
2024-04-10T10:30:00Z,-0.61348
2024-04-10T10:45:00Z,-0.7362522727272727
2024-04-10T11:00:00Z,-0.8499
2024-04-10T11:15:00Z,-0.66162
2024-04-10T11:30:00Z,-0.6708644444444444
2024-04-10T11:45:00Z,1.2694943820224718
2024-04-10T12:00:00Z,-0.2525888888888889
2024-04-10T12:15:00Z,-0.8622578475336323
2024-04-10T12:30:00Z,-0.8507911111111112
2024-04-10T12:45:00Z,-0.9072288888888889
2024-04-10T13:00:00Z,-0.9208111111111111
2024-04-10T13:15:00Z,-0.7144711111111111
2024-04-10T13:30:00Z,-0.8346533333333334
