datetime,Consumer_0_electric (kW)
2024-01-21T19:30:00Z,0.452639
2024-01-21T19:45:00Z,0.399625
2024-01-21T20:00:00Z,0.302651
2024-01-21T20:15:00Z,0.271477
2024-01-21T20:30:00Z,0.234822
2024-01-21T20:45:00Z,0.198081
2024-01-21T21:00:00Z,0.219655
2024-01-21T21:15:00Z,0.216066
2024-01-21T21:30:00Z,0.193875
2024-01-21T21:45:00Z,0.184221
2024-01-21T22:00:00Z,0.205203
2024-01-21T22:15:00Z,0.221275
2024-01-21T22:30:00Z,0.297725
2024-01-21T22:45:00Z,0.328732
2024-01-21T23:00:00Z,0.405689
2024-01-21T23:15:00Z,0.303997
2024-01-21T23:30:00Z,0.270624
2024-01-21T23:45:00Z,0.29678
2024-01-22T00:00:00Z,0.260874
2024-01-22T00:15:00Z,0.256121
2024-01-22T00:30:00Z,0.205441
2024-01-22T00:45:00Z,0.206266
2024-01-22T01:00:00Z,0.205203
2024-01-22T01:15:00Z,0.231141
2024-01-22T01:30:00Z,0.301516
2024-01-22T01:45:00Z,0.327255
2024-01-22T02:00:00Z,0.302143
2024-01-22T02:15:00Z,0.294165
2024-01-22T02:30:00Z,0.300147
2024-01-22T02:45:00Z,0.31929
2024-01-22T03:00:00Z,0.242519
2024-01-22T03:15:00Z,0.205068
2024-01-22T03:30:00Z,0.205269
2024-01-22T03:45:00Z,0.20501
2024-01-22T04:00:00Z,0.242879
2024-01-22T04:15:00Z,0.41506
2024-01-22T04:30:00Z,0.448228
2024-01-22T04:45:00Z,0.440516
2024-01-22T05:00:00Z,0.80243
2024-01-22T05:15:00Z,0.658773
2024-01-22T05:30:00Z,0.4101
2024-01-22T05:45:00Z,0.523555
2024-01-22T06:00:00Z,0.335393
2024-01-22T06:15:00Z,0.237435
2024-01-22T06:30:00Z,0.186838
2024-01-22T06:45:00Z,0.206404
2024-01-22T07:00:00Z,0.215142
2024-01-22T07:15:00Z,0.202052
2024-01-22T07:30:00Z,0.15163
2024-01-22T07:45:00Z,0.108653
2024-01-22T08:00:00Z,0.273272
2024-01-22T08:15:00Z,0.322973
2024-01-22T08:30:00Z,0.318435
2024-01-22T08:45:00Z,0.29257
2024-01-22T09:00:00Z,0.283012
2024-01-22T09:15:00Z,0.283995
2024-01-22T09:30:00Z,0.229427
2024-01-22T09:45:00Z,0.237847
2024-01-22T10:00:00Z,0.233766
2024-01-22T10:15:00Z,0.202064
2024-01-22T10:30:00Z,0.199437
2024-01-22T10:45:00Z,0.20059
2024-01-22T11:00:00Z,0.234917
2024-01-22T11:15:00Z,0.329174
2024-01-22T11:30:00Z,0.307656
2024-01-22T11:45:00Z,0.289987
2024-01-22T12:00:00Z,0.282458
2024-01-22T12:15:00Z,0.276808
2024-01-22T12:30:00Z,0.226867
2024-01-22T12:45:00Z,0.222658
2024-01-22T13:00:00Z,0.186283
2024-01-22T13:15:00Z,0.19634
2024-01-22T13:30:00Z,0.190014
2024-01-22T13:45:00Z,0.213559
2024-01-22T14:00:00Z,0.27951
2024-01-22T14:15:00Z,0.299192
2024-01-22T14:30:00Z,0.27715
2024-01-22T14:45:00Z,0.269901
2024-01-22T15:00:00Z,0.275646
2024-01-22T15:15:00Z,0.297463
2024-01-22T15:30:00Z,0.899843
2024-01-22T15:45:00Z,0.819672
2024-01-22T16:00:00Z,0.553717
2024-01-22T16:15:00Z,0.490287
2024-01-22T16:30:00Z,0.453741
2024-01-22T16:45:00Z,0.301083
2024-01-22T17:00:00Z,0.213228
2024-01-22T17:15:00Z,0.331142
2024-01-22T17:30:00Z,0.227621
2024-01-22T17:45:00Z,0.206594
2024-01-22T18:00:00Z,0.244928
2024-01-22T18:15:00Z,0.23878
2024-01-22T18:30:00Z,0.225489
2024-01-22T18:45:00Z,0.227823
2024-01-22T19:00:00Z,0.283519
2024-01-22T19:15:00Z,0.280452
2024-01-22T19:30:00Z,0.30343
2024-01-22T19:45:00Z,0.300814
2024-01-22T20:00:00Z,0.233036
2024-01-22T20:15:00Z,0.188066
2024-01-22T20:30:00Z,0.292024
2024-01-22T20:45:00Z,0.229503
2024-01-22T21:00:00Z,0.215561
2024-01-22T21:15:00Z,0.212986
2024-01-22T21:30:00Z,0.183238
2024-01-22T21:45:00Z,0.241778
2024-01-22T22:00:00Z,0.279664
2024-01-22T22:15:00Z,0.303464
2024-01-22T22:30:00Z,0.297715
2024-01-22T22:45:00Z,0.280531
2024-01-22T23:00:00Z,0.218545
2024-01-22T23:15:00Z,0.185065
2024-01-22T23:30:00Z,0.196813
2024-01-22T23:45:00Z,0.217705
2024-01-23T00:00:00Z,0.215779
2024-01-23T00:15:00Z,0.189862
2024-01-23T00:30:00Z,0.18497
2024-01-23T00:45:00Z,0.237774
2024-01-23T01:00:00Z,0.30825
2024-01-23T01:15:00Z,0.312662
2024-01-23T01:30:00Z,0.293313
2024-01-23T01:45:00Z,0.269032
2024-01-23T02:00:00Z,0.267891
2024-01-23T02:15:00Z,0.269432
2024-01-23T02:30:00Z,0.226815
2024-01-23T02:45:00Z,0.225243
2024-01-23T03:00:00Z,0.197727
2024-01-23T03:15:00Z,0.185965
2024-01-23T03:30:00Z,0.185737
2024-01-23T03:45:00Z,0.200593
2024-01-23T04:00:00Z,0.275707
2024-01-23T04:15:00Z,0.470106
2024-01-23T04:30:00Z,0.58006
2024-01-23T04:45:00Z,0.547567
2024-01-23T05:00:00Z,0.519533
2024-01-23T05:15:00Z,0.624456
2024-01-23T05:30:00Z,0.7624
2024-01-23T05:45:00Z,0.454233
2024-01-23T06:00:00Z,0.31732
2024-01-23T06:15:00Z,0.26675
2024-01-23T06:30:00Z,0.203602
2024-01-23T06:45:00Z,0.214209
2024-01-23T07:00:00Z,0.214261
2024-01-23T07:15:00Z,0.196889
2024-01-23T07:30:00Z,0.1838
2024-01-23T07:45:00Z,0.18429
2024-01-23T08:00:00Z,0.207433
2024-01-23T08:15:00Z,0.267534
2024-01-23T08:30:00Z,0.325887
2024-01-23T08:45:00Z,0.372774
2024-01-23T09:00:00Z,0.39154
2024-01-23T09:15:00Z,0.286896
2024-01-23T09:30:00Z,0.335744
2024-01-23T09:45:00Z,0.324346
2024-01-23T10:00:00Z,0.253446
2024-01-23T10:15:00Z,0.204344
2024-01-23T10:30:00Z,0.198304
2024-01-23T10:45:00Z,0.195518
2024-01-23T11:00:00Z,0.219492
2024-01-23T11:15:00Z,0.215667
2024-01-23T11:30:00Z,0.223754
2024-01-23T11:45:00Z,0.268408
2024-01-23T12:00:00Z,0.291891
2024-01-23T12:15:00Z,0.28621
2024-01-23T12:30:00Z,0.299273
2024-01-23T12:45:00Z,0.294647
2024-01-23T13:00:00Z,0.285957
2024-01-23T13:15:00Z,0.320754
2024-01-23T13:30:00Z,0.19714
2024-01-23T13:45:00Z,0.202527
2024-01-23T14:00:00Z,0.215791
2024-01-23T14:15:00Z,0.230894
2024-01-23T14:30:00Z,0.266024
2024-01-23T14:45:00Z,0.307039
2024-01-23T15:00:00Z,0.343625
2024-01-23T15:15:00Z,2.176824
2024-01-23T15:30:00Z,1.755874
2024-01-23T15:45:00Z,0.499562
2024-01-23T16:00:00Z,0.394033
2024-01-23T16:15:00Z,0.404355
2024-01-23T16:30:00Z,0.406932
2024-01-23T16:45:00Z,0.419409
2024-01-23T17:00:00Z,0.355043
2024-01-23T17:15:00Z,0.403527
2024-01-23T17:30:00Z,0.403338
2024-01-23T17:45:00Z,0.387962
2024-01-23T18:00:00Z,0.345979
2024-01-23T18:15:00Z,0.346722
2024-01-23T18:30:00Z,0.329732
2024-01-23T18:45:00Z,0.376598
2024-01-23T19:00:00Z,0.479937
2024-01-23T19:15:00Z,0.526996
2024-01-23T19:30:00Z,0.517922
2024-01-23T19:45:00Z,0.406448
2024-01-23T20:00:00Z,0.277199
2024-01-23T20:15:00Z,0.192137
2024-01-23T20:30:00Z,0.190487
2024-01-23T20:45:00Z,0.21362
2024-01-23T21:00:00Z,0.216556
2024-01-23T21:15:00Z,0.207254
2024-01-23T21:30:00Z,0.18539
2024-01-23T21:45:00Z,0.185201
2024-01-23T22:00:00Z,0.277386
2024-01-23T22:15:00Z,0.311268
2024-01-23T22:30:00Z,0.303614
2024-01-23T22:45:00Z,0.276279
2024-01-23T23:00:00Z,0.27531
2024-01-23T23:15:00Z,0.201192
2024-01-23T23:30:00Z,0.20231
2024-01-23T23:45:00Z,0.215135
2024-01-24T00:00:00Z,0.211612
2024-01-24T00:15:00Z,0.239779
2024-01-24T00:30:00Z,0.186937
2024-01-24T00:45:00Z,0.193874
2024-01-24T01:00:00Z,0.307195
2024-01-24T01:15:00Z,0.340202
2024-01-24T01:30:00Z,0.330099
2024-01-24T01:45:00Z,0.270445
2024-01-24T02:00:00Z,0.266021
2024-01-24T02:15:00Z,0.264086
2024-01-24T02:30:00Z,0.280637
2024-01-24T02:45:00Z,0.213673
2024-01-24T03:00:00Z,0.207759
2024-01-24T03:15:00Z,0.184515
2024-01-24T03:30:00Z,0.18293
2024-01-24T03:45:00Z,0.188846
2024-01-24T04:00:00Z,0.242979
2024-01-24T04:15:00Z,0.403235
2024-01-24T04:30:00Z,0.495234
2024-01-24T04:45:00Z,0.483385
2024-01-24T05:00:00Z,0.544586
2024-01-24T05:15:00Z,0.543642
2024-01-24T05:30:00Z,0.892626
2024-01-24T05:45:00Z,0.461719
2024-01-24T06:00:00Z,0.287479
2024-01-24T06:15:00Z,0.251625
2024-01-24T06:30:00Z,0.249131
2024-01-24T06:45:00Z,0.384177
2024-01-24T07:00:00Z,0.364175
2024-01-24T07:15:00Z,0.455599
2024-01-24T07:30:00Z,0.182022
2024-01-24T07:45:00Z,0.182706
2024-01-24T08:00:00Z,0.28087
2024-01-24T08:15:00Z,0.312093
2024-01-24T08:30:00Z,0.301717
2024-01-24T08:45:00Z,0.267566
2024-01-24T09:00:00Z,0.228037
2024-01-24T09:15:00Z,0.185646
2024-01-24T09:30:00Z,0.213592
2024-01-24T09:45:00Z,0.213139
2024-01-24T10:00:00Z,0.195747
2024-01-24T10:15:00Z,0.18433
2024-01-24T10:30:00Z,0.181324
2024-01-24T10:45:00Z,0.247556
2024-01-24T11:00:00Z,0.311695
2024-01-24T11:15:00Z,0.306717
2024-01-24T11:30:00Z,0.268242
2024-01-24T11:45:00Z,0.234145
2024-01-24T12:00:00Z,0.183782
2024-01-24T12:15:00Z,0.212445
2024-01-24T12:30:00Z,0.310495
2024-01-24T12:45:00Z,0.198568
2024-01-24T13:00:00Z,1.029884
2024-01-24T13:15:00Z,0.216953
2024-01-24T13:30:00Z,0.349036
2024-01-24T13:45:00Z,0.461512
2024-01-24T14:00:00Z,0.425373
2024-01-24T14:15:00Z,0.392003
2024-01-24T14:30:00Z,0.755053
2024-01-24T14:45:00Z,0.38962
2024-01-24T15:00:00Z,0.861165
2024-01-24T15:15:00Z,0.411072
2024-01-24T15:30:00Z,1.578151
2024-01-24T15:45:00Z,0.770243
2024-01-24T16:00:00Z,0.692202
2024-01-24T16:15:00Z,2.421048
2024-01-24T16:30:00Z,1.723696
2024-01-24T16:45:00Z,0.732727
2024-01-24T17:00:00Z,1.724517
2024-01-24T17:15:00Z,1.856415
2024-01-24T17:30:00Z,0.444586
2024-01-24T17:45:00Z,0.589237
2024-01-24T18:00:00Z,0.533627
2024-01-24T18:15:00Z,0.446913
2024-01-24T18:30:00Z,0.421822
2024-01-24T18:45:00Z,0.402958
2024-01-24T19:00:00Z,0.362664
2024-01-24T19:15:00Z,0.529147
2024-01-24T19:30:00Z,0.436088
2024-01-24T19:45:00Z,0.457301
2024-01-24T20:00:00Z,0.324916
2024-01-24T20:15:00Z,0.202879
2024-01-24T20:30:00Z,0.249968
2024-01-24T20:45:00Z,0.273402
2024-01-24T21:00:00Z,0.335181
2024-01-24T21:15:00Z,0.288694
2024-01-24T21:30:00Z,0.27074
2024-01-24T21:45:00Z,0.264366
2024-01-24T22:00:00Z,0.223776
2024-01-24T22:15:00Z,0.212071
2024-01-24T22:30:00Z,0.212622
2024-01-24T22:45:00Z,0.122283
2024-01-24T23:00:00Z,0.105669
2024-01-24T23:15:00Z,0.179226
2024-01-24T23:30:00Z,0.21201
2024-01-24T23:45:00Z,0.282172
2024-01-25T00:00:00Z,0.300672
2024-01-25T00:15:00Z,0.273966
2024-01-25T00:30:00Z,0.267098
2024-01-25T00:45:00Z,0.266193
2024-01-25T01:00:00Z,0.213521
2024-01-25T01:15:00Z,0.214907
2024-01-25T01:30:00Z,0.192602
2024-01-25T01:45:00Z,0.182381
2024-01-25T02:00:00Z,0.181941
2024-01-25T02:15:00Z,0.20042
2024-01-25T02:30:00Z,0.229876
2024-01-25T02:45:00Z,0.302388
2024-01-25T03:00:00Z,0.275053
2024-01-25T03:15:00Z,0.268473
2024-01-25T03:30:00Z,0.267046
2024-01-25T03:45:00Z,0.295791
2024-01-25T04:00:00Z,0.304537
2024-01-25T04:15:00Z,0.415616
2024-01-25T04:30:00Z,0.284897
2024-01-25T04:45:00Z,0.283112
2024-01-25T05:00:00Z,0.326126
2024-01-25T05:15:00Z,0.732654
2024-01-25T05:30:00Z,0.568109
2024-01-25T05:45:00Z,0.331973
2024-01-25T06:00:00Z,0.290465
2024-01-25T06:15:00Z,0.315693
2024-01-25T06:30:00Z,0.304326
2024-01-25T06:45:00Z,0.296658
2024-01-25T07:00:00Z,0.275372
2024-01-25T07:15:00Z,0.263911
2024-01-25T07:30:00Z,0.243367
2024-01-25T07:45:00Z,0.199552
2024-01-25T08:00:00Z,0.213479
2024-01-25T08:15:00Z,0.210097
2024-01-25T08:30:00Z,0.183166
2024-01-25T08:45:00Z,0.18333
2024-01-25T09:00:00Z,0.183411
2024-01-25T09:15:00Z,0.213543
2024-01-25T09:30:00Z,0.3138
2024-01-25T09:45:00Z,0.293874
2024-01-25T10:00:00Z,0.272296
2024-01-25T10:15:00Z,0.284027
2024-01-25T10:30:00Z,0.213889
2024-01-25T10:45:00Z,0.230661
2024-01-25T11:00:00Z,0.211772
2024-01-25T11:15:00Z,0.201661
2024-01-25T11:30:00Z,0.183173
2024-01-25T11:45:00Z,0.198471
2024-01-25T12:00:00Z,0.22355
2024-01-25T12:15:00Z,0.326109
2024-01-25T12:30:00Z,0.307006
2024-01-25T12:45:00Z,0.279329
2024-01-25T13:00:00Z,0.283355
2024-01-25T13:15:00Z,0.262353
2024-01-25T13:30:00Z,0.214458
2024-01-25T13:45:00Z,0.261084
2024-01-25T14:00:00Z,0.381227
2024-01-25T14:15:00Z,0.323877
2024-01-25T14:30:00Z,0.219437
2024-01-25T14:45:00Z,0.264404
2024-01-25T15:00:00Z,0.349467
2024-01-25T15:15:00Z,1.109227
2024-01-25T15:30:00Z,2.306123
2024-01-25T15:45:00Z,0.647902
2024-01-25T16:00:00Z,0.593018
2024-01-25T16:15:00Z,0.519921
2024-01-25T16:30:00Z,0.857503
2024-01-25T16:45:00Z,0.477203
2024-01-25T17:00:00Z,0.411036
2024-01-25T17:15:00Z,0.410676
2024-01-25T17:30:00Z,0.409883
2024-01-25T17:45:00Z,0.375113
2024-01-25T18:00:00Z,0.362244
2024-01-25T18:15:00Z,0.353014
2024-01-25T18:30:00Z,0.330246
2024-01-25T18:45:00Z,0.338581
2024-01-25T19:00:00Z,0.354505
2024-01-25T19:15:00Z,0.346803
2024-01-25T19:30:00Z,0.295635
2024-01-25T19:45:00Z,0.298449
2024-01-25T20:00:00Z,0.287095
2024-01-25T20:15:00Z,0.280146
2024-01-25T20:30:00Z,0.294998
2024-01-25T20:45:00Z,0.264328
2024-01-25T21:00:00Z,0.202657
2024-01-25T21:15:00Z,0.186524
2024-01-25T21:30:00Z,0.183683
2024-01-25T21:45:00Z,0.192364
2024-01-25T22:00:00Z,0.21429
2024-01-25T22:15:00Z,0.214983
2024-01-25T22:30:00Z,0.229802
2024-01-25T22:45:00Z,0.283934
2024-01-25T23:00:00Z,0.277991
2024-01-25T23:15:00Z,0.293337
2024-01-25T23:30:00Z,0.297522
2024-01-25T23:45:00Z,0.210375
2024-01-26T00:00:00Z,0.1838
2024-01-26T00:15:00Z,0.184271
2024-01-26T00:30:00Z,0.168893
2024-01-26T00:45:00Z,0.136863
2024-01-26T01:00:00Z,0.170653
2024-01-26T01:15:00Z,0.208264
2024-01-26T01:30:00Z,0.282787
2024-01-26T01:45:00Z,0.280235
2024-01-26T02:00:00Z,0.292127
2024-01-26T02:15:00Z,0.298254
2024-01-26T02:30:00Z,0.22395
2024-01-26T02:45:00Z,0.1832
2024-01-26T03:00:00Z,0.182685
2024-01-26T03:15:00Z,0.188697
2024-01-26T03:30:00Z,0.21207
2024-01-26T03:45:00Z,0.211391
2024-01-26T04:00:00Z,0.20232
2024-01-26T04:15:00Z,0.449171
2024-01-26T04:30:00Z,0.496979
2024-01-26T04:45:00Z,0.473572
2024-01-26T05:00:00Z,0.454093
2024-01-26T05:15:00Z,0.667662
2024-01-26T05:30:00Z,0.420752
2024-01-26T05:45:00Z,0.407174
2024-01-26T06:00:00Z,0.453986
2024-01-26T06:15:00Z,0.32861
2024-01-26T06:30:00Z,0.294942
2024-01-26T06:45:00Z,0.247383
2024-01-26T07:00:00Z,0.351786
2024-01-26T07:15:00Z,0.18848
2024-01-26T07:30:00Z,0.215167
2024-01-26T07:45:00Z,0.237824
2024-01-26T08:00:00Z,0.236743
2024-01-26T08:15:00Z,0.209631
2024-01-26T08:30:00Z,0.191997
2024-01-26T08:45:00Z,0.281244
2024-01-26T09:00:00Z,0.290561
2024-01-26T09:15:00Z,0.304269
2024-01-26T09:30:00Z,0.298922
2024-01-26T09:45:00Z,0.273865
2024-01-26T10:00:00Z,0.183606
2024-01-26T10:15:00Z,0.181592
2024-01-26T10:30:00Z,0.203623
2024-01-26T10:45:00Z,0.212837
2024-01-26T11:00:00Z,0.222886
2024-01-26T11:15:00Z,0.182342
2024-01-26T11:30:00Z,0.231366
2024-01-26T11:45:00Z,0.29177
2024-01-26T12:00:00Z,0.307859
2024-01-26T12:15:00Z,0.299469
2024-01-26T12:30:00Z,0.194273
2024-01-26T12:45:00Z,0.224588
2024-01-26T13:00:00Z,0.185488
2024-01-26T13:15:00Z,0.361731
2024-01-26T13:30:00Z,0.47078
2024-01-26T13:45:00Z,0.471207
2024-01-26T14:00:00Z,0.471634
2024-01-26T14:15:00Z,0.472036
2024-01-26T14:30:00Z,0.341468
2024-01-26T14:45:00Z,0.318542
2024-01-26T15:00:00Z,0.305131
2024-01-26T15:15:00Z,0.304374
2024-01-26T15:30:00Z,0.371077
2024-01-26T15:45:00Z,0.43317
2024-01-26T16:00:00Z,0.455195
2024-01-26T16:15:00Z,0.542023
2024-01-26T16:30:00Z,0.386364
2024-01-26T16:45:00Z,0.288203
2024-01-26T17:00:00Z,0.299451
2024-01-26T17:15:00Z,0.305809
2024-01-26T17:30:00Z,0.256653
2024-01-26T17:45:00Z,0.1941
2024-01-26T18:00:00Z,0.189603
2024-01-26T18:15:00Z,0.199242
2024-01-26T18:30:00Z,0.273109
2024-01-26T18:45:00Z,0.404689
2024-01-26T19:00:00Z,0.62531
2024-01-26T19:15:00Z,0.588362
2024-01-26T19:30:00Z,0.429365
2024-01-26T19:45:00Z,0.526522
2024-01-26T20:00:00Z,0.448503
2024-01-26T20:15:00Z,0.728005
2024-01-26T20:30:00Z,0.413207
2024-01-26T20:45:00Z,0.414675
2024-01-26T21:00:00Z,0.376998
2024-01-26T21:15:00Z,0.238023
2024-01-26T21:30:00Z,0.138483
2024-01-26T21:45:00Z,0.174693
2024-01-26T22:00:00Z,0.187775
2024-01-26T22:15:00Z,0.183579
2024-01-26T22:30:00Z,0.202375
2024-01-26T22:45:00Z,0.213473
2024-01-26T23:00:00Z,0.290845
2024-01-26T23:15:00Z,0.280452
2024-01-26T23:30:00Z,0.272042
2024-01-26T23:45:00Z,0.269965
2024-01-27T00:00:00Z,0.29545
2024-01-27T00:15:00Z,0.265227
2024-01-27T00:30:00Z,0.192738
2024-01-27T00:45:00Z,0.182757
2024-01-27T01:00:00Z,0.182953
2024-01-27T01:15:00Z,0.200354
2024-01-27T01:30:00Z,0.213498
2024-01-27T01:45:00Z,0.210707
2024-01-27T02:00:00Z,0.345375
2024-01-27T02:15:00Z,0.365052
2024-01-27T02:30:00Z,0.289717
2024-01-27T02:45:00Z,0.328806
2024-01-27T03:00:00Z,0.322512
2024-01-27T03:15:00Z,0.31778
2024-01-27T03:30:00Z,0.26751
2024-01-27T03:45:00Z,0.264443
2024-01-27T04:00:00Z,0.231949
2024-01-27T04:15:00Z,0.20812
2024-01-27T04:30:00Z,0.214463
2024-01-27T04:45:00Z,0.209305
2024-01-27T05:00:00Z,0.183616
2024-01-27T05:15:00Z,0.15404
2024-01-27T05:30:00Z,0.134878
2024-01-27T05:45:00Z,0.241763
2024-01-27T06:00:00Z,0.364188
2024-01-27T06:15:00Z,0.576456
2024-01-27T06:30:00Z,0.523684
2024-01-27T06:45:00Z,0.512468
2024-01-27T07:00:00Z,0.455515
2024-01-27T07:15:00Z,0.429351
2024-01-27T07:30:00Z,0.437
2024-01-27T07:45:00Z,0.560647
2024-01-27T08:00:00Z,0.424831
2024-01-27T08:15:00Z,0.313919
2024-01-27T08:30:00Z,0.362597
2024-01-27T08:45:00Z,0.438556
2024-01-27T09:00:00Z,0.434539
2024-01-27T09:15:00Z,0.581154
2024-01-27T09:30:00Z,0.469711
2024-01-27T09:45:00Z,0.555849
2024-01-27T10:00:00Z,0.486171
2024-01-27T10:15:00Z,2.911232
2024-01-27T10:30:00Z,2.689677
2024-01-27T10:45:00Z,1.630589
2024-01-27T11:00:00Z,0.406606
2024-01-27T11:15:00Z,0.423217
2024-01-27T11:30:00Z,0.396182
2024-01-27T11:45:00Z,0.343343
2024-01-27T12:00:00Z,0.399391
2024-01-27T12:15:00Z,0.400444
2024-01-27T12:30:00Z,0.912929
2024-01-27T12:45:00Z,0.543238
2024-01-27T13:00:00Z,0.535343
2024-01-27T13:15:00Z,4.138062
2024-01-27T13:30:00Z,3.206638
2024-01-27T13:45:00Z,2.435944
2024-01-27T14:00:00Z,1.957208
2024-01-27T14:15:00Z,0.814948
2024-01-27T14:30:00Z,0.537296
2024-01-27T14:45:00Z,0.493843
2024-01-27T15:00:00Z,0.71429
2024-01-27T15:15:00Z,0.676703
2024-01-27T15:30:00Z,0.571819
2024-01-27T15:45:00Z,0.487366
2024-01-27T16:00:00Z,0.556262
2024-01-27T16:15:00Z,0.976489
2024-01-27T16:30:00Z,2.706633
2024-01-27T16:45:00Z,1.644222
2024-01-27T17:00:00Z,1.325294
2024-01-27T17:15:00Z,1.30534
2024-01-27T17:30:00Z,0.689487
2024-01-27T17:45:00Z,0.615265
2024-01-27T18:00:00Z,1.022425
2024-01-27T18:15:00Z,2.122107
2024-01-27T18:30:00Z,1.674786
2024-01-27T18:45:00Z,0.818429
2024-01-27T19:00:00Z,2.01135
2024-01-27T19:15:00Z,1.160074
2024-01-27T19:30:00Z,0.391555
2024-01-27T19:45:00Z,0.373646
2024-01-27T20:00:00Z,0.368582
2024-01-27T20:15:00Z,0.506009
2024-01-27T20:30:00Z,0.499738
2024-01-27T20:45:00Z,0.459609
2024-01-27T21:00:00Z,0.489315
2024-01-27T21:15:00Z,0.554003
2024-01-27T21:30:00Z,0.322828
2024-01-27T21:45:00Z,0.197892
2024-01-27T22:00:00Z,0.195957
2024-01-27T22:15:00Z,0.144596
2024-01-27T22:30:00Z,0.137807
2024-01-27T22:45:00Z,0.210784
2024-01-27T23:00:00Z,0.208398
2024-01-27T23:15:00Z,0.24735
2024-01-27T23:30:00Z,0.283653
2024-01-27T23:45:00Z,0.283458
2024-01-28T00:00:00Z,0.299988
2024-01-28T00:15:00Z,0.291842
2024-01-28T00:30:00Z,0.194476
2024-01-28T00:45:00Z,0.188794
2024-01-28T01:00:00Z,0.185999
2024-01-28T01:15:00Z,0.205209
2024-01-28T01:30:00Z,0.21532
2024-01-28T01:45:00Z,0.21014
2024-01-28T02:00:00Z,0.227663
2024-01-28T02:15:00Z,0.28515
2024-01-28T02:30:00Z,0.281817
2024-01-28T02:45:00Z,0.300883
2024-01-28T03:00:00Z,0.297657
2024-01-28T03:15:00Z,0.275
2024-01-28T03:30:00Z,0.267235
2024-01-28T03:45:00Z,0.210115
2024-01-28T04:00:00Z,0.217485
2024-01-28T04:15:00Z,0.216532
2024-01-28T04:30:00Z,0.205377
2024-01-28T04:45:00Z,0.186673
2024-01-28T05:00:00Z,0.186247
2024-01-28T05:15:00Z,0.194455
2024-01-28T05:30:00Z,0.281192
2024-01-28T05:45:00Z,0.316122
2024-01-28T06:00:00Z,0.247526
2024-01-28T06:15:00Z,0.215463
2024-01-28T06:30:00Z,0.211136
2024-01-28T06:45:00Z,0.240529
2024-01-28T07:00:00Z,0.244149
2024-01-28T07:15:00Z,0.293303
2024-01-28T07:30:00Z,0.450996
2024-01-28T07:45:00Z,0.567796
2024-01-28T08:00:00Z,0.334621
2024-01-28T08:15:00Z,0.432327
2024-01-28T08:30:00Z,0.453988
2024-01-28T08:45:00Z,0.460787
2024-01-28T09:00:00Z,0.430857
2024-01-28T09:15:00Z,0.497711
2024-01-28T09:30:00Z,0.341548
2024-01-28T09:45:00Z,0.291303
2024-01-28T10:00:00Z,0.358368
2024-01-28T10:15:00Z,0.287512
2024-01-28T10:30:00Z,0.312859
2024-01-28T10:45:00Z,0.292436
2024-01-28T11:00:00Z,0.370448
2024-01-28T11:15:00Z,0.324562
2024-01-28T11:30:00Z,0.317898
2024-01-28T11:45:00Z,0.305916
2024-01-28T12:00:00Z,0.299106
2024-01-28T12:15:00Z,0.325036
2024-01-28T12:30:00Z,0.351459
2024-01-28T12:45:00Z,0.476193
2024-01-28T13:00:00Z,0.392996
2024-01-28T13:15:00Z,0.306267
2024-01-28T13:30:00Z,0.630591
2024-01-28T13:45:00Z,0.485819
2024-01-28T14:00:00Z,0.406091
2024-01-28T14:15:00Z,0.681745
2024-01-28T14:30:00Z,0.580314
2024-01-28T14:45:00Z,0.804354
2024-01-28T15:00:00Z,0.409024
2024-01-28T15:15:00Z,0.369136
2024-01-28T15:30:00Z,0.312495
2024-01-28T15:45:00Z,0.31438
2024-01-28T16:00:00Z,0.301719
2024-01-28T16:15:00Z,0.427596
2024-01-28T16:30:00Z,1.635022
2024-01-28T16:45:00Z,2.785844
2024-01-28T17:00:00Z,1.301958
2024-01-28T17:15:00Z,0.478957
2024-01-28T17:30:00Z,0.636372
2024-01-28T17:45:00Z,0.487051
2024-01-28T18:00:00Z,0.426879
2024-01-28T18:15:00Z,0.475024
2024-01-28T18:30:00Z,0.478256
2024-01-28T18:45:00Z,0.446327
2024-01-28T19:00:00Z,0.444326
2024-01-28T19:15:00Z,0.410981
2024-01-28T19:30:00Z,0.424913
2024-01-28T19:45:00Z,0.387918
2024-01-28T20:00:00Z,0.303857
2024-01-28T20:15:00Z,0.25657
2024-01-28T20:30:00Z,0.187774
2024-01-28T20:45:00Z,0.198537
2024-01-28T21:00:00Z,0.218898
2024-01-28T21:15:00Z,0.218501
2024-01-28T21:30:00Z,0.203632
2024-01-28T21:45:00Z,0.374024
2024-01-28T22:00:00Z,0.304704
2024-01-28T22:15:00Z,0.346256
2024-01-28T22:30:00Z,0.412096
2024-01-28T22:45:00Z,0.253586
2024-01-28T23:00:00Z,0.219394
2024-01-28T23:15:00Z,0.290062
2024-01-28T23:30:00Z,0.228507
2024-01-28T23:45:00Z,0.239681
2024-01-29T00:00:00Z,0.233502
2024-01-29T00:15:00Z,0.210553
2024-01-29T00:30:00Z,0.211304
2024-01-29T00:45:00Z,0.226399
2024-01-29T01:00:00Z,0.24152
2024-01-29T01:15:00Z,0.335553
2024-01-29T01:30:00Z,0.309607
2024-01-29T01:45:00Z,0.275291
2024-01-29T02:00:00Z,0.218144
