datetime,SolarPv_0 (kW)
2024-04-08T15:00:00Z,1.884083333333333
2024-04-08T15:15:00Z,1.7106436363636364
2024-04-08T15:30:00Z,1.503505263157895
2024-04-08T15:45:00Z,1.236678445229682
2024-04-08T16:00:00Z,1.2770753424657535
2024-04-08T16:15:00Z,0.9327317073170732
2024-04-08T16:30:00Z,0.6229600000000001
2024-04-08T16:45:00Z,0.6275673758865248
2024-04-08T17:00:00Z,0.3427580071174377
2024-04-08T17:15:00Z,0.2123309608540925
2024-04-08T17:30:00Z,0.1686725978647686
2024-04-08T17:45:00Z,0.1955729537366548
2024-04-08T18:00:00Z,0.0810604982206405
2024-04-08T18:15:00Z,0.0160588235294117
2024-04-08T18:30:00Z,0.00044128113879
2024-04-08T18:45:00Z,0.0
2024-04-08T19:00:00Z,0.0
2024-04-08T19:15:00Z,0.0
2024-04-08T19:30:00Z,0.0
2024-04-08T19:45:00Z,0.0
2024-04-08T20:00:00Z,0.0
2024-04-08T20:15:00Z,0.0
2024-04-08T20:30:00Z,0.0
2024-04-08T20:45:00Z,0.0
2024-04-08T21:00:00Z,0.0
2024-04-08T21:15:00Z,0.0
2024-04-08T21:30:00Z,0.0
2024-04-08T21:45:00Z,0.0
2024-04-08T22:00:00Z,0.0
2024-04-08T22:15:00Z,0.0
2024-04-08T22:30:00Z,0.0
2024-04-08T22:45:00Z,0.0
2024-04-08T23:00:00Z,0.0
2024-04-08T23:15:00Z,0.0
2024-04-08T23:30:00Z,0.0
2024-04-08T23:45:00Z,0.0
2024-04-09T00:00:00Z,0.0
2024-04-09T00:15:00Z,0.0
2024-04-09T00:30:00Z,0.0
2024-04-09T00:45:00Z,0.0
2024-04-09T01:00:00Z,0.0
2024-04-09T01:15:00Z,0.0
2024-04-09T01:30:00Z,0.0
2024-04-09T01:45:00Z,0.0
2024-04-09T02:00:00Z,0.0
2024-04-09T02:15:00Z,0.0
2024-04-09T02:30:00Z,0.0
2024-04-09T02:45:00Z,0.0
2024-04-09T03:00:00Z,0.0
2024-04-09T03:15:00Z,0.0
2024-04-09T03:30:00Z,0.0
2024-04-09T03:45:00Z,0.0
2024-04-09T04:00:00Z,0.0
2024-04-09T04:15:00Z,0.0
2024-04-09T04:30:00Z,0.0
2024-04-09T04:45:00Z,0.0
2024-04-09T05:00:00Z,1.2552301255230124e-05
2024-04-09T05:15:00Z,0.0021168384879725
2024-04-09T05:30:00Z,0.0704877192982456
2024-04-09T05:45:00Z,0.091251724137931
2024-04-09T06:00:00Z,0.1488802816901408
2024-04-09T06:15:00Z,0.1304790209790209
2024-04-09T06:30:00Z,0.261
2024-04-09T06:45:00Z,0.3194761904761904
2024-04-09T07:00:00Z,0.3384842105263158
2024-04-09T07:15:00Z,0.4805323741007194
2024-04-09T07:30:00Z,0.73068345323741
2024-04-09T07:45:00Z,0.7850318021201413
2024-04-09T08:00:00Z,0.8472821428571429
2024-04-09T08:15:00Z,0.7888298611111111
2024-04-09T08:30:00Z,0.7737900355871886
2024-04-09T08:45:00Z,1.1018571428571429
2024-04-09T09:00:00Z,1.886540925266904
2024-04-09T09:15:00Z,1.7279283276450512
2024-04-09T09:30:00Z,2.004644599303136
2024-04-09T09:45:00Z,1.9124512635379065
2024-04-09T10:00:00Z,1.3938028673835126
2024-04-09T10:15:00Z,0.9902114093959732
2024-04-09T10:30:00Z,0.9375791366906476
2024-04-09T10:45:00Z,0.7770501792114696
2024-04-09T11:00:00Z,1.0190460992907802
2024-04-09T11:15:00Z,1.7020276816608997
2024-04-09T11:30:00Z,1.6356093189964158
2024-04-09T11:45:00Z,0.7828303249097474
2024-04-09T12:00:00Z,2.604084210526316
2024-04-09T12:15:00Z,2.605968085106383
2024-04-09T12:30:00Z,2.350358870967742
2024-04-09T12:45:00Z,2.277178571428572
2024-04-09T13:00:00Z,1.8425209790209789
2024-04-09T13:15:00Z,2.133936170212766
2024-04-09T13:30:00Z,1.487805653710247
2024-04-09T13:45:00Z,2.479644128113879
2024-04-09T14:00:00Z,1.4796083916083915
2024-04-09T14:15:00Z,2.6569964285714285
2024-04-09T14:30:00Z,0.9961214285714286
2024-04-09T14:45:00Z,0.3308978873239436
2024-04-09T15:00:00Z,1.5130842105263158
2024-04-09T15:15:00Z,1.705385964912281
2024-04-09T15:30:00Z,1.7594366197183098
2024-04-09T15:45:00Z,1.114898916967509
2024-04-09T16:00:00Z,0.7089607142857143
2024-04-09T16:15:00Z,0.6316584507042254
2024-04-09T16:30:00Z,0.6510905923344947
2024-04-09T16:45:00Z,0.4955985663082437
2024-04-09T17:00:00Z,0.367851724137931
2024-04-09T17:15:00Z,0.1973737024221453
2024-04-09T17:30:00Z,0.1180452961672473
2024-04-09T17:45:00Z,0.0795813148788927
2024-04-09T18:00:00Z,0.0347553191489361
2024-04-09T18:15:00Z,0.0114539007092198
2024-04-09T18:30:00Z,0.0025373665480427
2024-04-09T18:45:00Z,3.496503496503497e-06
2024-04-09T19:00:00Z,0.0
2024-04-09T19:15:00Z,0.0
2024-04-09T19:30:00Z,0.0
2024-04-09T19:45:00Z,0.0
2024-04-09T20:00:00Z,0.0
2024-04-09T20:15:00Z,0.0
2024-04-09T20:30:00Z,0.0
2024-04-09T20:45:00Z,0.0
2024-04-09T21:00:00Z,0.0
2024-04-09T21:15:00Z,0.0
2024-04-09T21:30:00Z,0.0
2024-04-09T21:45:00Z,0.0
2024-04-09T22:00:00Z,0.0
2024-04-09T22:15:00Z,0.0
2024-04-09T22:30:00Z,0.0
2024-04-09T22:45:00Z,0.0
2024-04-09T23:00:00Z,0.0
2024-04-09T23:15:00Z,0.0
2024-04-09T23:30:00Z,0.0
2024-04-09T23:45:00Z,0.0
2024-04-10T00:00:00Z,0.0
2024-04-10T00:15:00Z,0.0
2024-04-10T00:30:00Z,0.0
2024-04-10T00:45:00Z,0.0
2024-04-10T01:00:00Z,0.0
2024-04-10T01:15:00Z,0.0
2024-04-10T01:30:00Z,0.0
2024-04-10T01:45:00Z,0.0
